pos	first	median	third
1665	0	0	0
1666	0	0	0
1667	0	0	0
1668	0	0	0
1669	0	0	0
1670	0	0	0
1671	0	1	7
1672	0	1	8
1673	0	1	8
1674	0	1	8
1675	0	1	8
1676	0	1	8
1677	0	1	8
1678	0	2	10
1679	0	2	10
1680	0	2	10
1681	0	2	10
1682	0	2	10
1683	0	2	10
1684	0	2	10
1685	0	2	10
1686	0	2	10
1687	0	2	10
1688	0	2	10
1689	0	2	10
1690	0	2	10
1691	0	2	10
1692	0	2	10
1693	0	2	10
1694	0	2	10
1695	0	2	10
1696	0	2	10
1697	0	2	10
1698	0	2	10
1699	0	2	10
1700	0	2	10
1701	0	2	10
1702	0	2	10
1703	0	2	10
1704	0	2	10
1705	0	2	10
1706	0	2	10
1707	0	2	10
1708	0	2	10
1709	0	3	11
1710	0	3	11
1711	0	3	11
1712	0	3	11
1713	0	3	11
1714	0	3	11
1715	0	3	11
1716	0	3	11
1717	0	3	11
1718	0	3	11
1719	0	3	11
1720	0	3	11
1721	0	3	11
1722	0	3	11
1723	0	3	11
1724	0	3	11
1725	0	3	11
1726	0	3	11
1727	0	3	11
1728	0	3	10
1729	0	3	10
1730	0	3	11
1731	0	3	11
1732	0	3	11
1733	0	2	10
1734	0	2	9
1735	0	2	9
1736	0	2	8
1737	0	2	8
1738	0	2	7
1739	0	1	7
1740	0	1	7
1741	0	1	7
1742	0	1	7
1743	0	1	7
1744	0	1	7
1745	0	1	7
1746	0	1	7
1747	0	1	7
1748	0	1	7
1749	0	1	7
1750	0	1	7
1751	0	1	7
1752	0	1	7
1753	0	1	7
1754	0	2	7
1755	0	2	7
1756	0	2	7
1757	0	2	7
1758	0	2	7
1759	0	2	7
1760	0	2	8
1761	0	2	8
1762	0	2	8
1763	0	2	8
1764	0	2	8
1765	0	2	8
1766	0	2	8
1767	0	2	6
1768	0	1	5
1769	0	1	5
1770	0	1	5
1771	0	1	4
1772	0	1	4
1773	0	1	4
1774	0	1	4
1775	0	1	4
1776	0	1	4
1777	0	1	4
1778	0	1	4
1779	0	1	4
1780	0	1	4
1781	0	1	4
1782	0	1	4
1783	0	1	4
1784	0	1	4
1785	0	1	4
1786	0	1	4
1787	0	1	4
1788	0	1	4
1789	0	1	4
1790	0	1	4
1791	0	1	4
1792	0	1	4
1793	0	1	4
1794	0	1	4
1795	0	1	4
1796	0	1	4
1797	0	1	5
1798	0	1	5
1799	0	1	5
1800	0	2	5
1801	0	2	5
1802	0	2	5
1803	0	2	5
1804	0	2	5
1805	0	2	5
1806	0	2	5
1807	0	2	5
1808	0	2	5
1809	0	2	6
1810	0	2	6
1811	0	2	6
1812	0	2	6
1813	0	2	6
1814	0	2	6
1815	0	2	6
1816	0	2	6
1817	0	2	6
1818	0	2	7
1819	0	2	7
1820	0	2	7
1821	0	2	7
1822	0	2	7
1823	0	2	7
1824	0	2	7
1825	0	2	7
1826	1	2	7
1827	1	3	8
1828	1	3	8
1829	1	3	8
1830	1	3	8
1831	1	3	8
1832	1	3	8
1833	1	3	8
1834	1	3	8
1835	1	3	8
1836	1	3	8
1837	1	3	9
1838	1	3	8
1839	1	3	8
1840	1	3	9
1841	1	3	9
1842	1	3	9
1843	1	3	9
1844	1	3	9
1845	1	3	9
1846	1	3	9
1847	1	3	9
1848	1	3	9
1849	1	3	9
1850	1	3	9
1851	1	3	9
1852	1	3	10
1853	1	3	10
1854	1	4	10
1855	1	4	10
1856	1	4	10
1857	1	4	10
1858	1	4	10
1859	1	4	10
1860	1	4	10
1861	1	4	10
1862	1	4	10
1863	1	4	11
1864	1	4	11
1865	1	4	11
1866	1	4	11
1867	1	4	11
1868	1	4	11
1869	1	4	12
1870	1	4	12
1871	1	4	12
1872	1	4	12
1873	1	4	12
1874	1	4	12
1875	1	5	12
1876	1	5	12
1877	1	4	12
1878	1	5	12
1879	1	5	13
1880	1	5	13
1881	1	5	13
1882	1	5	13
1883	1	5	13
1884	1	5	13
1885	1	5	13
1886	1	5	13
1887	1	5	13
1888	1	5	14
1889	2	5	14
1890	2	5	15
1891	2	5	15
1892	2	5	15
1893	1	5	14
1894	2	5	15
1895	2	6	15
1896	2	6	15
1897	2	6	15
1898	2	5	15
1899	2	5	15
1900	1	5	15
1901	2	6	15
1902	2	5	15
1903	2	5	15
1904	2	6	15
1905	2	6	15
1906	2	5	15
1907	1	5	15
1908	1	5	15
1909	1	5	15
1910	2	5	15
1911	2	6	16
1912	2	6	16
1913	2	6	16
1914	1	5	16
1915	2	6	16
1916	2	6	16
1917	1	5	16
1918	1	6	16
1919	2	6	16
1920	1	6	16
1921	1	5	16
1922	1	6	17
1923	1	6	17
1924	1	6	17
1925	1	6	17
1926	1	6	17
1927	1	6	17
1928	1	6	17
1929	1	6	17
1930	1	6	18
1931	1	6	18
1932	1	6	18
1933	1	6	19
1934	1	6	19
1935	1	6	19
1936	1	6	19
1937	1	6	19
1938	1	6	19
1939	1	6	19
1940	1	6	19
1941	1	6	20
1942	1	6	20
1943	1	6	20
1944	1	7	21
1945	1	7	21
1946	1	7	21
1947	1	7	20
1948	1	7	21
1949	1	7	21
1950	1	7	21
1951	1	7	21
1952	1	7	20
1953	2	7	20
1954	2	7	20
1955	2	7	21
1956	2	7	21
1957	2	7	21
1958	2	8	22
1959	2	8	22
1960	2	8	22
1961	2	8	22
1962	2	8	22
1963	2	8	22
1964	2	8	22
1965	2	8	22
1966	2	8	23
1967	2	8	23
1968	3	9	23
1969	3	9	24
1970	3	10	25
1971	3	10	25
1972	3	9	25
1973	3	10	26
1974	3	10	26
1975	3	10	25
1976	3	10	25
1977	3	10	26
1978	3	10	27
1979	3	10	27
1980	3	10	26
1981	3	11	27
1982	3	11	27
1983	3	11	27
1984	3	11	27
1985	3	11	28
1986	3	11	27
1987	4	11	29
1988	4	11	29
1989	4	12	30
1990	4	12	31
1991	4	12	30
1992	4	13	32
1993	4	12	31
1994	4	12	31
1995	4	12	31
1996	4	13	32
1997	4	13	33
1998	4	13	33
1999	4	13	33
2000	4	13	33
2001	4	13	33
2002	4	13	33
2003	4	13	32
2004	4	13	33
2005	4	13	34
2006	4	14	34
2007	4	14	34
2008	4	14	34
2009	4	14	34
2010	4	14	34
2011	4	14	35
2012	4	13	34
2013	4	13	34
2014	4	14	34
2015	5	14	35
2016	5	14	35
2017	5	14	35
2018	5	14	35
2019	5	14	35
2020	5	14	34
2021	5	14	35
2022	5	14	36
2023	5	15	37
2024	5	15	37
2025	5	15	37
2026	5	15	37
2027	5	14	36
2028	5	15	37
2029	5	14	37
2030	5	15	38
2031	5	15	38
2032	5	15	38
2033	5	15	38
2034	5	15	38
2035	5	15	39
2036	5	15	39
2037	5	15	38
2038	5	15	38
2039	5	15	39
2040	5	15	39
2041	5	15	39
2042	5	16	40
2043	5	16	40
2044	5	16	40
2045	5	16	40
2046	6	16	41
2047	6	17	42
2048	6	16	41
2049	6	17	42
2050	5	16	41
2051	6	16	41
2052	5	16	41
2053	6	17	42
2054	6	17	42
2055	6	17	42
2056	6	17	42
2057	6	17	43
2058	6	17	43
2059	6	17	43
2060	6	17	43
2061	6	17	43
2062	6	17	43
2063	6	17	42
2064	5	16	40
2065	5	16	40
2066	6	17	42
2067	6	16	41
2068	6	17	43
2069	6	17	42
2070	6	17	43
2071	6	17	42
2072	6	16	42
2073	6	16	41
2074	5	16	41
2075	6	16	41
2076	6	16	41
2077	5	16	40
2078	5	16	40
2079	5	16	41
2080	5	15	40
2081	5	15	40
2082	5	15	40
2083	5	16	41
2084	5	15	39
2085	5	15	39
2086	5	15	39
2087	5	15	39
2088	5	15	38
2089	5	15	39
2090	5	15	39
2091	5	15	39
2092	5	15	39
2093	5	15	39
2094	5	15	39
2095	5	15	39
2096	5	14	37
2097	5	15	38
2098	5	15	38
2099	5	14	38
2100	5	15	39
2101	5	15	39
2102	5	15	40
2103	5	15	39
2104	5	15	39
2105	5	15	39
2106	5	15	39
2107	5	15	39
2108	5	15	39
2109	5	15	39
2110	5	14	38
2111	5	15	40
2112	5	15	40
2113	5	15	40
2114	5	15	40
2115	5	15	39
2116	5	15	40
2117	5	15	39
2118	5	14	38
2119	5	15	39
2120	5	15	39
2121	5	15	39
2122	5	15	39
2123	5	15	40
2124	5	15	39
2125	6	16	41
2126	5	16	40
2127	5	15	40
2128	6	16	41
2129	6	16	42
2130	6	17	42
2131	6	16	42
2132	6	17	43
2133	6	17	43
2134	6	17	43
2135	6	16	42
2136	6	17	43
2137	6	17	44
2138	6	17	43
2139	6	17	43
2140	6	17	43
2141	6	17	44
2142	6	17	44
2143	6	18	44
2144	6	18	45
2145	6	18	45
2146	6	18	45
2147	6	18	45
2148	6	17	44
2149	6	17	45
2150	6	17	43
2151	6	18	46
2152	6	19	48
2153	7	19	49
2154	7	19	49
2155	7	20	50
2156	7	20	50
2157	7	20	50
2158	7	19	49
2159	7	20	50
2160	7	19	50
2161	7	19	49
2162	7	20	50
2163	7	19	49
2164	7	20	51
2165	7	20	50
2166	7	20	51
2167	7	20	51
2168	7	20	50
2169	7	20	51
2170	7	20	50
2171	7	20	51
2172	7	20	50
2173	7	19	49
2174	7	19	49
2175	7	20	51
2176	7	21	52
2177	7	21	52
2178	7	21	53
2179	7	21	52
2180	7	21	52
2181	7	20	51
2182	7	21	52
2183	7	21	53
2184	7	20	52
2185	7	21	52
2186	7	21	52
2187	7	21	54
2188	7	21	53
2189	7	21	54
2190	7	21	54
2191	7	22	55
2192	7	21	54
2193	7	21	53
2194	7	21	53
2195	7	21	54
2196	7	21	55
2197	8	22	56
2198	8	22	55
2199	8	22	56
2200	8	22	56
2201	8	22	56
2202	8	22	56
2203	8	22	58
2204	8	22	57
2205	8	22	57
2206	8	23	59
2207	8	22	58
2208	8	22	56
2209	8	22	57
2210	8	23	58
2211	8	23	58
2212	8	23	58
2213	8	22	57
2214	8	22	57
2215	8	23	59
2216	8	22	57
2217	8	23	59
2218	8	22	58
2219	8	23	59
2220	8	22	58
2221	8	23	59
2222	7	22	57
2223	8	22	58
2224	8	22	59
2225	8	23	60
2226	8	23	60
2227	8	23	60
2228	8	23	61
2229	8	23	61
2230	8	23	61
2231	8	23	60
2232	8	23	60
2233	8	23	60
2234	8	23	61
2235	8	23	60
2236	8	24	63
2237	8	24	63
2238	8	24	62
2239	8	23	61
2240	8	24	63
2241	8	24	63
2242	8	24	62
2243	8	23	61
2244	8	23	61
2245	8	23	61
2246	8	23	60
2247	8	23	62
2248	8	23	62
2249	8	23	61
2250	7	22	58
2251	8	22	59
2252	8	23	62
2253	8	23	61
2254	8	23	60
2255	8	23	60
2256	8	22	59
2257	8	22	60
2258	7	22	57
2259	8	22	60
2260	7	21	56
2261	8	23	60
2262	8	22	58
2263	8	22	59
2264	8	23	60
2265	8	22	58
2266	7	22	58
2267	7	21	57
2268	7	21	57
2269	7	22	58
2270	7	21	56
2271	8	22	60
2272	8	22	60
2273	8	23	61
2274	8	22	59
2275	8	22	60
2276	8	22	60
2277	7	22	58
2278	7	21	58
2279	7	21	57
2280	7	21	57
2281	7	21	55
2282	7	21	56
2283	7	20	54
2284	7	21	55
2285	7	20	54
2286	7	20	54
2287	7	20	54
2288	7	20	53
2289	7	20	54
2290	7	20	53
2291	7	20	53
2292	7	19	52
2293	7	19	52
2294	7	20	53
2295	7	20	54
2296	7	20	53
2297	7	19	52
2298	7	19	52
2299	7	19	52
2300	7	19	51
2301	6	18	50
2302	6	18	50
2303	6	18	49
2304	6	19	50
2305	6	18	49
2306	6	18	49
2307	6	18	49
2308	6	18	49
2309	6	18	49
2310	6	18	49
2311	6	18	48
2312	6	18	49
2313	6	18	48
2314	6	18	48
2315	6	18	49
2316	6	18	49
2317	6	18	48
2318	6	18	48
2319	6	17	47
2320	6	17	47
2321	6	17	46
2322	6	17	47
2323	6	17	47
2324	6	17	46
2325	6	17	44
2326	6	16	44
2327	6	16	43
2328	6	16	43
2329	6	16	42
2330	6	16	42
2331	6	16	43
2332	5	16	42
2333	5	15	41
2334	5	16	41
2335	5	15	41
2336	5	15	40
2337	5	15	40
2338	5	15	39
2339	5	14	38
2340	5	15	39
2341	5	15	39
2342	5	14	39
2343	5	14	38
2344	5	14	38
2345	5	14	38
2346	5	14	38
2347	5	14	38
2348	5	14	38
2349	5	14	38
2350	5	14	38
2351	5	14	36
2352	5	14	36
2353	5	13	36
2354	5	14	36
2355	5	13	35
2356	5	13	34
2357	5	13	35
2358	5	13	35
2359	5	13	35
2360	5	13	34
2361	4	12	33
2362	4	12	32
2363	4	12	32
2364	4	12	32
2365	4	12	32
2366	4	12	32
2367	4	11	31
2368	4	12	32
2369	4	11	31
2370	4	11	31
2371	4	11	30
2372	4	11	29
2373	4	11	29
2374	3	10	29
2375	3	10	29
2376	3	10	28
2377	3	10	28
2378	3	10	28
2379	3	10	28
2380	3	10	27
2381	3	10	27
2382	3	9	26
2383	3	9	26
2384	3	9	26
2385	3	9	26
2386	3	9	26
2387	2	9	25
2388	2	8	25
2389	2	8	25
2390	2	8	24
2391	2	8	24
2392	2	8	23
2393	2	8	24
2394	1	7	23
2395	2	7	22
2396	2	8	22
2397	2	7	22
2398	2	7	22
2399	2	7	21
2400	2	7	21
2401	2	7	21
2402	2	7	21
2403	2	7	21
2404	2	7	21
2405	2	7	21
2406	2	7	21
2407	2	7	20
2408	2	7	19
2409	2	7	20
2410	2	7	19
2411	2	7	19
2412	2	7	19
2413	2	7	19
2414	2	6	18
2415	2	7	18
2416	2	7	18
2417	2	7	18
2418	2	6	18
2419	2	7	18
2420	2	6	17
2421	2	6	17
2422	2	6	17
2423	2	6	17
2424	2	6	17
2425	2	6	17
2426	2	6	17
2427	2	6	16
2428	2	6	16
2429	2	6	16
2430	2	6	16
2431	2	6	16
2432	2	6	16
2433	2	6	16
2434	2	6	15
2435	2	6	15
2436	2	5	15
2437	2	6	15
2438	2	5	15
2439	2	5	15
2440	2	5	14
2441	2	5	14
2442	2	5	13
2443	2	5	14
2444	2	5	13
2445	2	5	13
2446	1	5	13
2447	1	5	13
2448	1	5	13
2449	1	5	13
2450	1	5	12
2451	1	4	12
2452	1	4	12
2453	1	4	12
2454	1	4	12
2455	1	4	12
2456	1	4	11
2457	1	4	12
2458	1	4	12
2459	1	4	12
2460	1	4	12
2461	1	4	12
2462	1	4	11
2463	1	4	11
2464	1	4	11
2465	1	4	11
2466	1	4	11
2467	1	4	11
2468	1	4	11
2469	1	3	10
2470	1	3	10
2471	1	3	10
2472	1	3	10
2473	1	3	10
2474	1	3	10
2475	1	3	10
2476	1	3	10
2477	1	3	10
2478	1	3	9
2479	1	3	10
2480	1	3	10
2481	1	3	9
2482	1	3	9
2483	1	3	9
2484	1	3	9
2485	1	3	9
2486	1	3	9
2487	1	3	9
2488	1	3	9
2489	1	3	9
2490	1	3	9
2491	1	3	9
2492	1	3	9
2493	1	3	9
2494	1	3	8
2495	1	3	8
2496	1	3	8
2497	1	3	8
2498	1	3	8
2499	1	3	8
2500	1	3	8
2501	1	3	8
2502	1	3	8
2503	1	3	8
2504	1	3	8
2505	1	3	8
2506	1	3	8
2507	1	3	8
2508	1	3	8
2509	1	3	8
2510	1	3	8
2511	1	3	8
2512	1	3	8
2513	1	3	8
2514	1	3	8
2515	1	3	8
2516	1	3	8
2517	1	3	8
2518	1	3	8
2519	1	3	8
2520	1	3	8
2521	1	3	8
2522	1	3	8
2523	1	3	8
2524	1	3	8
2525	1	3	8
2526	1	3	8
2527	1	3	8
2528	1	3	8
2529	1	3	8
2530	1	3	8
2531	1	3	8
2532	1	3	8
2533	1	3	8
2534	1	3	8
2535	1	3	7
2536	1	3	8
2537	1	3	8
2538	1	3	8
2539	1	3	8
2540	1	3	8
2541	1	3	8
2542	1	3	8
2543	1	3	8
2544	1	3	8
2545	1	3	8
2546	1	3	8
2547	1	3	8
2548	1	3	8
2549	1	3	8
2550	1	3	8
2551	1	3	8
2552	1	3	7
2553	1	3	7
2554	1	3	7
2555	1	3	8
2556	1	3	7
2557	1	3	8
2558	1	3	7
2559	1	3	7
2560	1	3	7
2561	1	3	7
2562	1	3	7
2563	1	3	7
2564	1	3	7
2565	1	3	7
2566	1	3	7
2567	1	3	7
2568	1	3	7
2569	1	3	7
2570	1	3	7
2571	1	3	7
2572	1	3	7
2573	1	3	7
2574	1	3	7
2575	1	3	7
2576	1	2	7
2577	1	3	7
2578	1	3	7
2579	1	3	7
2580	1	3	7
2581	0	3	7
2582	0	2	7
2583	0	3	7
2584	0	2	7
2585	0	3	7
2586	0	2	7
2587	1	3	7
2588	1	3	7
2589	0	3	7
2590	0	2	7
2591	0	2	7
2592	0	2	7
2593	0	2	7
2594	0	2	6
2595	0	2	6
2596	0	2	7
2597	0	2	7
2598	0	2	7
2599	0	2	7
2600	0	2	7
2601	0	2	6
2602	0	2	7
2603	0	2	7
2604	0	2	6
2605	0	2	7
2606	0	2	6
2607	0	2	6
2608	0	2	6
2609	0	2	6
2610	0	2	6
2611	0	2	6
2612	0	2	6
2613	0	2	6
2614	0	2	6
2615	0	2	6
2616	0	2	6
2617	0	2	6
2618	0	2	6
2619	0	2	6
2620	0	2	7
2621	0	2	6
2622	0	2	6
2623	0	2	6
2624	0	2	7
2625	0	2	7
2626	0	2	6
2627	0	2	7
2628	0	2	7
2629	0	2	6
2630	0	2	6
2631	0	2	7
2632	0	2	7
2633	0	2	7
2634	0	2	7
2635	0	2	7
2636	0	2	7
2637	0	3	7
2638	0	2	7
2639	0	2	7
2640	0	2	7
2641	0	2	7
2642	0	3	7
2643	0	2	7
2644	0	2	7
2645	0	2	7
2646	0	2	7
2647	0	2	7
2648	0	2	7
2649	0	2	7
2650	1	3	7
2651	0	2	7
2652	0	2	7
2653	1	3	7
2654	0	2	7
2655	0	2	7
2656	0	2	7
2657	0	2	7
2658	0	2	7
2659	0	2	7
2660	0	2	7
2661	0	2	7
2662	0	2	7
2663	0	2	7
2664	0	2	7
2665	0	2	6
2666	0	2	7
2667	0	2	7
2668	0	2	6
2669	0	2	6
2670	0	2	6
2671	0	2	6
2672	0	2	6
2673	0	2	7
2674	0	2	7
2675	0	2	7
2676	0	2	7
2677	0	2	7
2678	0	2	7
2679	0	2	7
2680	0	2	7
2681	0	2	7
2682	0	2	7
2683	0	2	7
2684	0	2	7
2685	0	2	7
2686	0	2	7
2687	0	2	7
2688	0	2	7
2689	0	2	7
2690	0	2	7
2691	0	2	7
2692	0	2	7
2693	0	2	6
2694	0	2	6
2695	0	2	7
2696	0	2	6
2697	0	2	7
2698	0	2	7
2699	0	2	7
2700	0	2	7
2701	0	2	7
2702	0	2	7
2703	0	2	7
2704	0	2	7
2705	0	2	7
2706	0	2	6
2707	0	2	6
2708	0	2	7
2709	0	2	7
2710	0	2	7
2711	0	2	7
2712	0	2	7
2713	0	2	7
2714	0	2	7
2715	0	2	7
2716	0	2	7
2717	0	2	7
2718	0	2	7
2719	0	2	7
2720	0	2	7
2721	0	2	7
2722	0	2	7
2723	0	2	7
2724	0	2	7
2725	0	2	6
2726	0	2	7
2727	0	2	6
2728	0	2	7
2729	0	2	6
2730	0	2	6
2731	0	2	6
2732	0	2	7
2733	0	2	7
2734	0	2	6
2735	0	2	7
2736	1	2	7
2737	1	2	7
2738	0	2	7
2739	1	2	7
2740	0	2	7
2741	0	2	7
2742	1	2	7
2743	0	2	7
2744	1	2	7
2745	1	2	7
2746	1	2	7
2747	1	2	7
2748	0	2	7
2749	1	2	7
2750	1	2	7
2751	1	3	7
2752	1	3	7
2753	1	3	7
2754	1	3	7
2755	1	2	7
2756	1	3	7
2757	1	3	7
2758	1	3	7
2759	1	3	7
2760	1	3	7
2761	1	3	7
2762	1	3	7
2763	1	3	7
2764	1	3	8
2765	1	3	7
2766	1	3	8
2767	1	3	8
2768	1	3	7
2769	1	3	7
2770	1	3	8
2771	1	3	8
2772	1	3	8
2773	1	3	8
2774	1	3	8
2775	1	3	8
2776	1	3	8
2777	1	3	8
2778	1	3	8
2779	1	3	8
2780	1	3	8
2781	1	3	8
2782	1	3	8
2783	1	3	8
2784	1	3	8
2785	1	3	8
2786	1	3	8
2787	1	3	8
2788	1	3	9
2789	1	3	9
2790	1	3	9
2791	1	3	8
2792	1	3	8
2793	1	3	9
2794	1	3	9
2795	1	3	9
2796	1	3	9
2797	1	3	9
2798	1	3	9
2799	1	3	8
2800	1	3	9
2801	1	3	9
2802	1	3	9
2803	1	3	9
2804	1	3	10
2805	1	3	10
2806	1	3	9
2807	1	3	9
2808	1	3	9
2809	1	3	9
2810	1	3	9
2811	1	4	10
2812	1	3	10
2813	1	4	10
2814	1	4	10
2815	1	4	10
2816	1	4	10
2817	1	4	10
2818	1	4	11
2819	1	4	11
2820	1	4	10
2821	1	4	11
2822	1	4	11
2823	1	4	11
2824	1	4	11
2825	1	4	11
2826	1	4	11
2827	1	4	11
2828	1	4	11
2829	1	4	12
2830	1	4	12
2831	1	4	12
2832	1	4	11
2833	1	4	12
2834	1	5	12
2835	1	5	12
2836	2	5	13
2837	1	5	12
2838	1	4	12
2839	2	5	13
2840	2	5	13
2841	2	5	13
2842	2	5	14
2843	2	5	14
2844	2	5	14
2845	2	5	13
2846	2	5	14
2847	2	5	14
2848	2	5	14
2849	2	5	14
2850	2	5	14
2851	2	5	14
2852	2	5	15
2853	2	5	14
2854	2	5	15
2855	2	5	15
2856	2	6	15
2857	2	6	16
2858	2	6	15
2859	2	6	15
2860	2	6	15
2861	2	6	15
2862	2	6	16
2863	2	6	16
2864	2	6	16
2865	2	6	17
2866	2	6	16
2867	2	6	17
2868	2	6	17
2869	2	6	17
2870	2	7	17
2871	2	7	17
2872	2	7	18
2873	2	7	18
2874	2	7	18
2875	2	7	18
2876	2	7	19
2877	3	7	19
2878	3	7	19
2879	2	7	18
2880	2	7	18
2881	3	7	19
2882	3	7	19
2883	3	7	19
2884	3	8	20
2885	3	8	20
2886	3	8	19
2887	3	8	20
2888	3	8	20
2889	3	8	21
2890	3	8	21
2891	3	9	22
2892	3	9	22
2893	3	9	22
2894	3	9	22
2895	3	9	22
2896	3	9	22
2897	3	8	22
2898	3	9	22
2899	3	9	23
2900	3	9	23
2901	4	10	24
2902	3	9	24
2903	3	9	24
2904	3	9	24
2905	3	9	24
2906	4	10	25
2907	4	10	25
2908	4	10	25
2909	4	10	25
2910	3	9	24
2911	4	10	25
2912	4	10	25
2913	4	10	26
2914	4	10	26
2915	4	10	26
2916	4	10	26
2917	4	10	27
2918	4	10	27
2919	4	10	27
2920	4	11	28
2921	4	11	28
2922	4	11	29
2923	4	11	29
2924	4	11	29
2925	4	11	29
2926	4	11	28
2927	4	11	29
2928	4	11	29
2929	4	11	30
2930	4	11	30
2931	4	11	30
2932	4	11	30
2933	4	11	30
2934	4	11	31
2935	4	11	31
2936	4	12	32
2937	4	12	32
2938	4	12	32
2939	5	13	33
2940	5	12	33
2941	5	13	34
2942	5	13	35
2943	5	14	35
2944	5	14	36
2945	5	14	36
2946	5	14	35
2947	5	14	36
2948	5	14	36
2949	6	14	37
2950	6	15	37
2951	6	15	37
2952	6	15	37
2953	6	15	38
2954	6	16	39
2955	6	16	39
2956	6	16	39
2957	6	16	38
2958	6	16	39
2959	6	17	40
2960	6	17	40
2961	7	17	41
2962	6	17	40
2963	7	17	42
2964	7	17	42
2965	7	18	43
2966	7	18	44
2967	7	18	44
2968	7	18	44
2969	7	18	44
2970	7	19	45
2971	7	19	45
2972	7	19	45
2973	8	19	46
2974	8	19	46
2975	8	20	47
2976	8	20	46
2977	8	20	47
2978	8	20	47
2979	8	20	48
2980	8	21	49
2981	8	21	49
2982	8	21	50
2983	8	21	50
2984	8	20	48
2985	9	22	52
2986	9	22	52
2987	9	22	53
2988	9	23	53
2989	9	22	53
2990	9	22	52
2991	9	22	53
2992	9	23	53
2993	9	23	54
2994	9	23	54
2995	9	23	53
2996	9	23	54
2997	9	23	54
2998	9	23	55
2999	9	24	56
3000	9	24	56
3001	9	24	56
3002	9	24	56
3003	9	23	56
3004	9	24	57
3005	9	23	56
3006	9	24	57
3007	9	24	57
3008	9	24	56
3009	9	24	58
3010	9	24	57
3011	9	24	56
3012	9	24	58
3013	9	24	57
3014	9	24	56
3015	9	24	57
3016	9	24	57
3017	9	24	57
3018	9	24	57
3019	9	24	58
3020	9	24	58
3021	9	24	58
3022	9	24	58
3023	9	24	58
3024	9	23	56
3025	9	23	56
3026	9	24	56
3027	9	24	57
3028	9	23	56
3029	9	24	57
3030	9	24	57
3031	9	24	58
3032	9	24	57
3033	9	24	58
3034	9	24	57
3035	9	24	58
3036	9	24	59
3037	9	24	57
3038	9	23	56
3039	9	24	57
3040	9	24	57
3041	9	23	57
3042	9	23	56
3043	9	24	57
3044	9	24	56
3045	9	23	56
3046	9	24	57
3047	9	24	57
3048	9	24	57
3049	9	23	56
3050	9	24	56
3051	9	23	56
3052	9	23	56
3053	9	23	56
3054	9	23	55
3055	9	23	56
3056	8	23	54
3057	8	22	54
3058	8	22	54
3059	8	22	54
3060	8	22	54
3061	8	22	53
3062	8	22	53
3063	8	21	52
3064	8	21	51
3065	8	21	52
3066	8	21	52
3067	8	21	51
3068	8	21	51
3069	7	20	49
3070	7	21	50
3071	7	20	50
3072	7	20	49
3073	7	20	50
3074	7	20	49
3075	7	19	48
3076	7	19	47
3077	7	19	48
3078	7	19	46
3079	7	18	46
3080	7	18	45
3081	6	18	45
3082	6	18	46
3083	6	18	45
3084	6	18	45
3085	6	17	44
3086	6	17	44
3087	6	17	43
3088	6	16	42
3089	6	16	41
3090	5	16	40
3091	5	15	39
3092	5	15	38
3093	5	15	38
3094	5	14	37
3095	5	14	37
3096	5	14	35
3097	4	13	34
3098	4	13	35
3099	4	13	35
3100	4	13	35
3101	4	12	33
3102	3	10	29
3103	2	9	28
3104	2	9	27
3105	2	8	25
3106	2	8	25
3107	0	1	4
3108	2	7	24
3109	1	7	21
3110	2	7	21
3111	2	7	22
3112	2	7	22
3113	2	7	22
3114	2	7	22
3115	2	7	22
3116	2	7	22
3117	2	7	22
3118	2	7	22
3119	2	7	22
3120	2	7	21
3121	2	7	21
3122	2	7	21
3123	2	7	20
3124	2	7	21
3125	2	7	20
3126	2	7	20
3127	2	7	19
3128	2	7	19
3129	2	6	19
3130	2	6	19
3131	2	6	19
3132	2	6	18
3133	2	6	18
3134	2	6	18
3135	2	6	18
3136	2	6	18
3137	2	6	17
3138	2	6	17
3139	2	6	17
3140	2	6	17
3141	2	6	17
3142	2	6	17
3143	1	5	17
3144	1	5	16
3145	1	5	16
3146	1	5	15
3147	1	5	15
3148	1	5	15
3149	1	5	14
3150	1	5	14
3151	1	4	14
3152	1	4	14
3153	1	4	13
3154	1	4	13
3155	1	4	13
3156	1	4	13
3157	1	4	12
3158	1	4	12
3159	1	4	11
3160	1	3	11
3161	1	3	11
3162	1	3	10
3163	1	3	10
3164	1	3	9
3165	1	3	9
3166	1	3	9
3167	0	3	9
3168	0	3	8
3169	0	2	8
3170	0	2	8
3171	0	2	8
3172	0	2	7
3173	0	2	7
3174	0	2	7
3175	0	2	7
3176	0	2	6
3177	0	2	6
3178	0	2	6
3179	0	2	6
3180	0	2	6
3181	0	2	5
3182	0	2	5
3183	0	2	5
3184	0	1	5
3185	0	1	5
3186	0	1	5
3187	0	1	5
3188	0	1	4
3189	0	1	4
3190	0	1	4
3191	0	1	4
3192	0	1	4
3193	0	1	4
3194	0	1	4
3195	0	1	4
3196	0	1	3
3197	0	1	3
3198	0	1	3
3199	0	1	3
3200	0	1	3
3201	0	1	3
3202	0	1	3
3203	0	1	2
3204	0	0	2
3205	0	0	2
3206	0	0	2
3207	0	0	2
3208	0	0	2
3209	0	0	2
3210	0	0	2
3211	0	0	2
3212	0	0	2
3213	0	0	2
3214	0	0	1
3215	0	0	1
3216	0	0	1
3217	0	0	1
3218	0	0	1
